particle_id,trajectory_id,lag_s,msd_um2,count
19,19,0.16666666666666669,0.0,92
19,19,0.19999999999999998,0.0,92
19,19,0.23333333333333336,0.0,92
19,19,0.26666666666666655,0.0,91
19,19,0.3,0.0,90
19,19,0.33333333333333337,0.0,89
19,19,0.36666666666666664,0.0,88
19,19,0.3999999999999999,0.0,87
19,19,0.4333333333333336,0.0,86
19,19,0.46666666666666673,0.0,85
19,19,0.5166666666666666,0.0,168
19,19,0.5666666666666667,0.0,82
19,19,0.6165631469979295,0.0,161
19,19,0.6832271762208069,0.0,157
19,19,0.7498924731182794,0.0,155
19,19,0.8165562913907285,0.0,151
19,19,0.8996955859969561,0.0,219
19,19,0.9996825396825396,0.0,210
19,19,1.0996683250414592,0.0,201
19,19,1.1994818652849741,0.0,193
19,19,1.3159779614325073,0.0,242
19,19,1.4490620490620492,0.0,231
19,19,1.5825545171339561,0.0,214
19,19,1.7319727891156464,0.0,245
19,19,1.8986425339366515,0.0,221
19,19,2.0814020028612306,0.0,233
19,19,2.280431177446103,0.0,201
19,19,2.495438596491228,0.0,190
19,19,2.7427672955974844,0.0,159
19,19,3.003630363036303,0.0,101
19,19,3.2746376811594216,0.0,46
20,20,0.03333333333333333,0.0,600
20,20,0.06666666666666667,0.0,598
20,20,0.1,0.0,595
20,20,0.13333333333333333,0.0,592
20,20,0.16666666666666666,0.0,589
20,20,0.19999999999999998,0.0,586
20,20,0.23333333333333334,0.0,583
20,20,0.2666666666666666,0.0,580
20,20,0.3,0.0,577
20,20,0.3333333333333334,0.0,574
20,20,0.3832894351770558,0.0,1139
20,20,0.4333333333333334,0.0,565
20,20,0.4666666666666666,0.0,562
20,20,0.5166218236173393,0.0,1115
20,20,0.5832880024176489,0.0,1103
20,20,0.6499541704857927,0.0,1091
20,20,0.7166203274637009,0.0,1079
20,20,0.799874686716792,0.0,1596
20,20,0.89987253027406,0.0,1569
20,20,0.9998702983138781,0.0,1542
20,20,1.1164184045018206,0.0,2014
20,20,1.2497456765005086,0.0,1966
20,20,1.3830726451164408,0.0,1918
20,20,1.532904148783977,0.0,2330
20,20,1.7160177975528366,0.0,2697
20,20,1.9159907300115875,0.0,2589
20,20,2.1323624595469255,0.0,2884
20,20,2.3819854514334615,0.0,3116
20,20,2.6648351648351647,0.0,3276
20,20,2.964688427299704,0.0,3033
20,20,3.2957497755163128,0.0,3341
20,20,3.6771748492678724,0.0,3096
20,20,4.091463714637146,0.0,2710
20,20,4.559431524547803,0.0,2580
20,20,5.073286052009457,0.0,2256
20,20,5.647798742138366,0.0,2014
20,20,6.2835820895522385,0.0,1340
20,20,6.911111111111111,0.0,552
21,21,0.03333333333333334,0.0,260
21,21,0.06666666666666667,0.0,260
21,21,0.09999999999999999,0.0,259
21,21,0.13333333333333333,0.0,258
21,21,0.16666666666666666,0.0,257
21,21,0.2,0.0,256
21,21,0.23333333333333334,0.0,255
21,21,0.2666666666666666,0.0,254
21,21,0.30000000000000004,0.0,253
21,21,0.3333333333333333,0.0,252
21,21,0.36666666666666664,0.0,251
21,21,0.4166332665330662,0.0,499
21,21,0.4666666666666667,0.0,248
21,21,0.5166329966329966,0.0,495
21,21,0.5832993890020366,0.0,491
21,21,0.6499657768651608,0.0,487
21,21,0.7166321601104211,0.0,483
21,21,0.7999070199907019,0.0,717
21,21,0.8999058380414314,0.0,708
21,21,1.0164874551971326,0.0,930
21,21,1.1332362930616204,0.0,687
21,21,1.2663703703703701,0.0,1125
21,21,1.416477702191988,0.0,882
21,21,1.5828821861304458,0.0,1293
21,21,1.7828435266084193,0.0,1259
21,21,1.9828555828555825,0.0,1221
21,21,2.216075200675961,0.0,1578
21,21,2.4824146981627297,0.0,1524
21,21,2.7654464104128533,0.0,1639
21,21,3.0980620155038756,0.0,1892
21,21,3.4646350639578634,0.0,1772
21,21,3.8799551713096383,0.0,2082
21,21,4.346083596768527,0.0,1898
21,21,4.844547964113183,0.0,1932
21,21,5.4237179487179485,0.0,1976
21,21,6.070352848413168,0.0,1691
21,21,6.780045197740113,0.0,1475
21,21,7.557723577235771,0.0,1025
21,21,8.347222222222221,0.0,420
22,22,0.03333333333333333,0.0,222
22,22,0.06666666666666667,0.0,222
22,22,0.10000000000000002,0.0,221
22,22,0.1333333333333333,0.0,220
22,22,0.16666666666666666,0.0,219
22,22,0.19999999999999998,0.0,218
22,22,0.23333333333333334,0.0,217
22,22,0.26666666666666666,0.0,216
22,22,0.3,0.0,215
22,22,0.3333333333333333,0.0,214
22,22,0.3832941176470588,0.0,425
22,22,0.4333333333333334,0.0,211
22,22,0.48329355608591884,0.0,419
22,22,0.5333333333333333,0.0,208
22,22,0.5832929782082323,0.0,413
22,22,0.6499592502037489,0.0,409
22,22,0.7332233223322332,0.0,606
22,22,0.8166248955722638,0.0,399
22,22,0.8998871968415116,0.0,591
22,22,1.016451335055986,0.0,774
22,22,1.1332163742690058,0.0,570
22,22,1.2497765862377124,0.0,746
22,22,1.3996336996337,0.0,910
22,22,1.5662900188323916,0.0,885
22,22,1.7494331065759636,0.0,1029
22,22,1.949412554548506,0.0,993
22,22,2.1658280922431867,0.0,1113
22,22,2.4155115511551153,0.0,1212
22,22,2.6821138211382114,0.0,1148
22,22,2.9814979058881494,0.0,1353
22,22,3.330666666666666,0.0,1375
22,22,3.7131669114047967,0.0,1362
22,22,4.144610281923715,0.0,1407
22,22,4.626856849139038,0.0,1297
22,22,5.14009324009324,0.0,1144
22,22,5.714814814814814,0.0,1026
22,22,6.364052287581698,0.0,714
22,22,7.011111111111111,0.0,276
23,23,0.0333333333333334,0.0,3
23,23,0.06666666666666667,0.0,8
23,23,0.09999999999999999,0.0,7
23,23,0.13333333333333333,0.0,6
23,23,0.16666666666666669,0.0,5
23,23,0.2,0.0,4
23,23,0.2333333333333333,0.0,3
23,23,0.26666666666666666,0.0,2
23,23,0.3,0.0,1
24,24,0.03333333333333335,0.0,160
24,24,0.06666666666666668,0.0,160
24,24,0.10000000000000002,0.0,159
24,24,0.1333333333333333,0.0,158
24,24,0.16666666666666669,0.0,157
24,24,0.19999999999999998,0.0,154
24,24,0.23333333333333336,0.0,154
24,24,0.26666666666666666,0.0,153
24,24,0.3,0.0,151
24,24,0.33333333333333337,0.0,149
24,24,0.3666666666666667,0.0,151
24,24,0.3999999999999999,0.0,148
24,24,0.4333333333333334,0.0,148
24,24,0.4832760595647193,0.0,291
24,24,0.5499427262313861,0.0,291
24,24,0.6166089965397924,0.0,289
24,24,0.6832748538011696,0.0,285
24,24,0.75,0.0,280
24,24,0.833171521035599,0.0,412
24,24,0.9334152334152335,0.0,407
24,24,1.033082706766917,0.0,399
24,24,1.133078231292517,0.0,392
24,24,1.249675745784695,0.0,514
24,24,1.3997876857749472,0.0,628
24,24,1.5664529914529912,0.0,624
24,24,1.7329431438127094,0.0,598
24,24,1.9160368217054264,0.0,688
24,24,2.1323772272924817,0.0,767
24,24,2.365702479338843,0.0,726
24,24,2.6310675883256525,0.0,868
24,24,2.9308438818565397,0.0,790
24,24,3.246315338474721,0.0,778
24,24,3.610917393109174,0.0,803
24,24,4.011160493827161,0.0,675
24,24,4.441360978203083,0.0,627
24,24,4.938994910941475,0.0,524
24,24,5.469719471947194,0.0,404
24,24,6.01875,0.0,160
25,25,0.03333333333333334,0.0,132
25,25,0.06666666666666667,0.0,134
25,25,0.09999999999999999,0.0,133
25,25,0.1333333333333333,0.0,132
25,25,0.16666666666666669,0.0,131
25,25,0.2,0.0,130
25,25,0.23333333333333334,0.0,129
25,25,0.26666666666666666,0.0,128
25,25,0.2999999999999997,0.0,127
25,25,0.3333333333333334,0.0,126
25,25,0.36666666666666675,0.0,125
25,25,0.4165991902834009,0.0,247
25,25,0.4666666666666667,0.0,122
25,25,0.5,0.0,121
25,25,0.5499302649930263,0.0,239
25,25,0.616595744680851,0.0,235
25,25,0.6832611832611835,0.0,231
25,25,0.7500000000000001,0.0,228
25,25,0.8165919282511209,0.0,223
25,25,0.8997979797979799,0.0,330
25,25,0.999792315680166,0.0,321
25,25,1.0997863247863247,0.0,312
25,25,1.2162520729684907,0.0,402
25,25,1.349568221070812,0.0,386
25,25,1.482882882882883,0.0,370
25,25,1.6328066215199397,0.0,443
25,25,1.8155023286759815,0.0,501
25,25,2.0154121863799284,0.0,465
25,25,2.2153069153069156,0.0,429
25,25,2.4312820512820514,0.0,455
25,25,2.680289855072463,0.0,460
25,25,2.96267870579383,0.0,443
25,25,3.276543209876543,0.0,405
25,25,3.6222222222222227,0.0,330
25,25,3.9962962962962965,0.0,234
25,25,4.366666666666667,0.0,91
26,26,0.033333333333333354,0.0,110
26,26,0.06666666666666667,0.0,112
26,26,0.09999999999999998,0.0,111
26,26,0.13333333333333328,0.0,110
26,26,0.1666666666666667,0.0,109
26,26,0.19999999999999996,0.0,108
26,26,0.23333333333333336,0.0,107
26,26,0.2666666666666666,0.0,106
26,26,0.2999999999999999,0.0,105
26,26,0.33333333333333337,0.0,104
26,26,0.36666666666666675,0.0,103
26,26,0.416584564860427,0.0,203
26,26,0.46666666666666673,0.0,100
26,26,0.5,0.0,99
26,26,0.5499145299145298,0.0,195
26,26,0.6165794066317626,0.0,191
26,26,0.6832442067736186,0.0,187
26,26,0.7499089253187615,0.0,183
26,26,0.8164814814814814,0.0,180
26,26,0.8997445721583655,0.0,261
26,26,0.9832358674463937,0.0,171
26,26,1.0663989290495313,0.0,249
26,26,1.182809224318658,0.0,318
26,26,1.3161147902869756,0.0,302
26,26,1.4494172494172493,0.0,286
26,26,1.582716049382716,0.0,270
26,26,1.7325972660357518,0.0,317
26,26,1.9150047483380817,0.0,351
26,26,2.115084388185654,0.0,316
26,26,2.314619883040936,0.0,285
26,26,2.545679012345679,0.0,324
26,26,2.811282051282051,0.0,260
26,26,3.077011494252873,0.0,203
26,26,3.3666666666666667,0.0,165
26,26,3.6777777777777776,0.0,66
27,27,0.03333333333333341,0.0,2
27,27,0.06666666666666667,0.0,5
27,27,0.1,0.0,4
27,27,0.13333333333333333,0.0,3
27,27,0.16666666666666666,0.0,2
27,27,0.2,0.0,1
28,28,0.03333333333333334,0.0,102
28,28,0.06666666666666664,0.0,102
28,28,0.09999999999999996,0.0,101
28,28,0.13333333333333328,0.0,100
28,28,0.16666666666666669,0.0,100
28,28,0.19999999999999996,0.0,98
28,28,0.23333333333333334,0.0,97
28,28,0.2666666666666666,0.0,97
28,28,0.30000000000000004,0.0,95
28,28,0.3333333333333332,0.0,94
28,28,0.3666666666666667,0.0,93
28,28,0.3999999999999999,0.0,92
28,28,0.43333333333333357,0.0,92
28,28,0.48324022346368717,0.0,179
28,28,0.5333333333333332,0.0,88
28,28,0.583236994219653,0.0,173
28,28,0.6499013806706114,0.0,169
28,28,0.7166666666666667,0.0,166
28,28,0.7832310838445807,0.0,163
28,28,0.849895178197065,0.0,159
28,28,0.9330447330447331,0.0,231
28,28,1.033037037037037,0.0,225
28,28,1.1331797235023038,0.0,217
28,28,1.2330158730158727,0.0,210
28,28,1.34937343358396,0.0,266
28,28,1.482666666666667,0.0,250
28,28,1.6321839080459768,0.0,290
28,28,1.7987421383647797,0.0,265
28,28,1.9812865497076022,0.0,285
28,28,2.1809906291834,0.0,249
28,28,2.3805946791862276,0.0,213
28,28,2.612095639943742,0.0,237
28,28,2.8767399267399263,0.0,182
28,28,3.151851851851853,0.0,135
28,28,3.4333333333333327,0.0,55
29,29,0.03333333333333334,0.0,141
29,29,0.06666666666666665,0.0,143
29,29,0.09999999999999999,0.0,142
29,29,0.13333333333333328,0.0,141
29,29,0.16666666666666669,0.0,140
29,29,0.19999999999999998,0.0,139
29,29,0.23333333333333336,0.0,138
29,29,0.26666666666666666,0.0,137
29,29,0.3,0.0,136
29,29,0.3333333333333334,0.0,135
29,29,0.36666666666666664,0.0,134
29,29,0.3999999999999999,0.0,133
29,29,0.43333333333333335,0.0,132
29,29,0.48320610687022897,0.0,262
29,29,0.5333333333333333,0.0,130
29,29,0.5832031249999998,0.0,256
29,29,0.6499335989375828,0.0,251
29,29,0.7165991902834008,0.0,247
29,29,0.7998163452708908,0.0,363
29,29,0.8832630098452886,0.0,237
29,29,0.9665714285714286,0.0,350
29,29,1.082861292665214,0.0,459
29,29,1.1997997997997998,0.0,333
29,29,1.3162790697674418,0.0,430
29,29,1.4662153449387492,0.0,517
29,29,1.6164179104477612,0.0,402
29,29,1.7823152995927867,0.0,573
29,29,1.9824039653035934,0.0,538
29,29,2.181990831696136,0.0,509
29,29,2.4144086021505378,0.0,620
29,29,2.6807048984468342,0.0,558
29,29,2.963023679417122,0.0,549
29,29,3.2779467680608367,0.0,526
29,29,3.612058371735791,0.0,434
29,29,3.986774941995359,0.0,431
29,29,4.412121212121212,0.0,286
29,29,4.822222222222222,0.0,120
30,30,0.03333333333333334,0.0,175
30,30,0.06666666666666668,0.0,174
30,30,0.1,0.0,174
30,30,0.13333333333333333,0.0,170
30,30,0.16666666666666669,0.0,166
30,30,0.19999999999999996,0.0,167
30,30,0.23333333333333334,0.0,167
30,30,0.2666666666666666,0.0,164
30,30,0.30000000000000004,0.0,164
30,30,0.33333333333333337,0.0,162
30,30,0.3833849329205366,0.0,323
30,30,0.43333333333333335,0.0,162
30,30,0.4666666666666666,0.0,161
30,30,0.5166666666666666,0.0,324
30,30,0.5833852544132917,0.0,321
30,30,0.6498958333333332,0.0,320
30,30,0.7332633053221288,0.0,476
30,30,0.8166666666666665,0.0,314
30,30,0.8996408045977011,0.0,464
30,30,0.9998518518518518,0.0,450
30,30,1.1166109253065775,0.0,598
30,30,1.2499156829679596,0.0,593
30,30,1.399171270718232,0.0,724
30,30,1.566328502415459,0.0,690
30,30,1.7332344213649853,0.0,674
30,30,1.916032148900169,0.0,788
30,30,2.132311766931517,0.0,881
30,30,2.381991525423729,0.0,944
30,30,2.6646464646464647,0.0,990
30,30,2.9644664466446646,0.0,909
30,30,3.296336996336996,0.0,1001
30,30,3.678499127399651,0.0,955
30,30,4.093233944954128,0.0,872
30,30,4.555238095238095,0.0,805
30,30,5.081912144702843,0.0,645
30,30,5.672209903917222,0.0,451
30,30,6.283119658119658,0.0,312
30,30,6.98279569892473,0.0,124
31,31,0.033333333333333354,0.0,121
31,31,0.06666666666666667,0.0,123
31,31,0.1,0.0,121
31,31,0.13333333333333333,0.0,120
31,31,0.1666666666666667,0.0,118
31,31,0.19999999999999996,0.0,117
31,31,0.23333333333333336,0.0,117
31,31,0.26666666666666655,0.0,116
31,31,0.2999999999999999,0.0,116
31,31,0.33333333333333337,0.0,116
31,31,0.36666666666666675,0.0,116
31,31,0.3999999999999999,0.0,115
31,31,0.4499265785609398,0.0,227
31,31,0.5,0.0,112
31,31,0.5499245852187027,0.0,221
31,31,0.5999999999999996,0.0,109
31,31,0.6499224806201552,0.0,215
31,31,0.7165876777251187,0.0,211
31,31,0.7997842502696871,0.0,309
31,31,0.8832504145936984,0.0,201
31,31,0.9664399092970521,0.0,294
31,31,1.0664327485380114,0.0,285
31,31,1.1828779599271402,0.0,366
31,31,1.3161904761904764,0.0,350
31,31,1.449500998003992,0.0,334
31,31,1.59915611814346,0.0,395
31,31,1.765765765765766,0.0,370
31,31,1.9323671497584543,0.0,345
31,31,2.1312169312169313,0.0,441
31,31,2.3642857142857143,0.0,392
31,31,2.5972789115646258,0.0,343
31,31,2.8612466124661244,0.0,369
31,31,3.159722222222222,0.0,288
31,31,3.4711111111111106,0.0,225
31,31,3.805555555555556,0.0,132
31,31,4.197222222222222,0.0,48
32,32,0.03333333333333334,0.0,175
32,32,0.06666666666666667,0.0,177
32,32,0.09999999999999999,0.0,176
32,32,0.1333333333333333,0.0,175
32,32,0.1666666666666667,0.0,174
32,32,0.19999999999999996,0.0,173
32,32,0.23333333333333334,0.0,172
32,32,0.2666666666666666,0.0,171
32,32,0.3,0.0,170
32,32,0.33333333333333337,0.0,169
32,32,0.38328358208955216,0.0,335
32,32,0.43333333333333346,0.0,166
32,32,0.4666666666666667,0.0,165
32,32,0.5166156982670743,0.0,327
32,32,0.58328173374613,0.0,323
32,32,0.6499477533960291,0.0,319
32,32,0.7166137566137567,0.0,315
32,32,0.7832797427652732,0.0,311
32,32,0.8665214233841685,0.0,459
32,32,0.9665185185185186,0.0,450
32,32,1.0665154950869236,0.0,441
32,32,1.1830429732868757,0.0,574
32,32,1.31636798088411,0.0,558
32,32,1.466172839506173,0.0,675
32,32,1.6328205128205127,0.0,650
32,32,1.7994666666666668,0.0,625
32,32,1.9988795518207283,0.0,833
32,32,2.232142857142857,0.0,784
32,32,2.4653968253968253,0.0,735
32,32,2.731042382588775,0.0,873
32,32,3.03080808080808,0.0,792
32,32,3.3623931623931624,0.0,858
32,32,3.7283582089552243,0.0,737
32,32,4.124848484848485,0.0,715
32,32,4.570281124497991,0.0,581
32,32,5.056603773584905,0.0,424
32,32,5.5555555555555545,0.0,171
33,33,0.03333333333333334,0.0,125
33,33,0.06666666666666667,0.0,128
33,33,0.10000000000000002,0.0,127
33,33,0.13333333333333328,0.0,126
33,33,0.16666666666666669,0.0,125
33,33,0.19999999999999998,0.0,124
33,33,0.23333333333333336,0.0,124
33,33,0.26666666666666666,0.0,122
33,33,0.29999999999999993,0.0,122
33,33,0.33333333333333337,0.0,121
33,33,0.36666666666666675,0.0,120
33,33,0.3999999999999999,0.0,119
33,33,0.4333333333333335,0.0,118
33,33,0.48326180257510726,0.0,233
33,33,0.5333333333333332,0.0,115
33,33,0.5832599118942727,0.0,227
33,33,0.6499252615844544,0.0,223
33,33,0.7165905631659056,0.0,219
33,33,0.7997923156801662,0.0,321
33,33,0.8832535885167465,0.0,209
33,33,0.9664488017429195,0.0,306
33,33,1.066442199775533,0.0,297
33,33,1.1828970331588131,0.0,382
33,33,1.29975845410628,0.0,276
33,33,1.4325757575757576,0.0,440
33,33,1.582834331337325,0.0,334
33,33,1.732489451476793,0.0,395
33,33,1.9153439153439153,0.0,441
33,33,2.115226337448559,0.0,405
33,33,2.331147540983607,0.0,427
33,33,2.58006230529595,0.0,428
33,33,2.8461538461538463,0.0,364
33,33,3.1273273273273268,0.0,333
33,33,3.44,0.0,275
33,33,3.780392156862744,0.0,187
33,33,4.129729729729729,0.0,74
34,34,0.02189119481903092,0.0,6
34,34,0.02526843834097629,0.0,12
34,34,0.027920172178548336,0.0,24
34,34,0.031227973566627612,0.0,33
34,34,0.03456938364775755,0.0,38
34,34,0.038623249759703306,0.0,33
34,34,0.042430898487382254,0.0,16
34,34,0.055652982924664064,0.0,6
34,34,0.061149366610051104,0.0,38
34,34,0.06698037468947712,0.0,84
34,34,0.07419900124455134,0.0,33
34,34,0.0881673066929396,0.0,4
34,34,0.09556741019486843,0.0,65
34,34,0.10325015839375581,0.0,87
34,34,0.11745732453093129,0.0,9
34,34,0.13194930689381082,0.0,125
34,34,0.1412552731941809,0.0,29
34,34,0.16519039941524535,0.0,137
34,34,0.18358915938178713,0.0,43
34,34,0.20131532351146722,0.0,135
34,34,0.23265355665719872,0.0,148
34,34,0.2621955223292469,0.0,117
34,34,0.28891711815266835,0.0,142
34,34,0.3221898354779545,0.0,173
34,34,0.36081100118184356,0.0,186
34,34,0.3990763500272889,0.0,155
34,34,0.4455891311645376,0.0,255
34,34,0.4953881152840028,0.0,205
34,34,0.5508772532832773,0.0,280
34,34,0.6167282410119733,0.0,292
34,34,0.6915988665245261,0.0,346
34,34,0.7731238296952305,0.0,356
34,34,0.8663240841723838,0.0,411
34,34,0.9671497895223302,0.0,407
34,34,1.0830853174942117,0.0,513
34,34,1.2151078840641119,0.0,506
34,34,1.3505136090942995,0.0,505
34,34,1.5030225051460526,0.0,595
34,34,1.6845282337182677,0.0,659
34,34,1.8834583413992476,0.0,647
34,34,2.100496918751671,0.0,697
34,34,2.348765237779985,0.0,735
34,34,2.630230946907962,0.0,755
34,34,2.9424982165190747,0.0,731
34,34,3.285522473244195,0.0,700
34,34,3.6686999339805557,0.0,647
34,34,4.0914227263001735,0.0,532
34,34,4.559703749578497,0.0,397
34,34,5.039874878020904,0.0,154
35,35,0.03333333333333334,0.0,206
35,35,0.06666666666666667,0.0,208
35,35,0.10000000000000005,0.0,207
35,35,0.1333333333333333,0.0,207
35,35,0.16666666666666669,0.0,206
35,35,0.2,0.0,205
35,35,0.23333333333333334,0.0,204
35,35,0.2666666666666666,0.0,203
35,35,0.3,0.0,202
35,35,0.3333333333333333,0.0,201
35,35,0.36666666666666664,0.0,200
35,35,0.4166246851385391,0.0,397
35,35,0.4666666666666667,0.0,197
35,35,0.516624040920716,0.0,391
35,35,0.5832902670111972,0.0,387
35,35,0.6499564838990427,0.0,383
35,35,0.7166666666666668,0.0,380
35,35,0.7832888888888888,0.0,375
35,35,0.8666068222621186,0.0,557
35,35,0.9665452337583487,0.0,549
35,35,1.0831012070566388,0.0,718
35,35,1.2164292497625833,0.0,702
35,35,1.349757045675413,0.0,686
35,35,1.4996007984031934,0.0,835
35,35,1.6662551440329219,0.0,810
35,35,1.849378771742989,0.0,939
35,35,2.065777777777778,0.0,1050
35,35,2.299067599067599,0.0,1001
35,35,2.5650205761316873,0.0,1215
35,35,2.8649029982363317,0.0,1134
35,35,3.180972818311874,0.0,1165
35,35,3.5462348604528695,0.0,1266
35,35,3.945751633986928,0.0,1122
35,35,4.376604554865425,0.0,1127
35,35,4.872519083969466,0.0,1048
35,35,5.431500572737687,0.0,873
35,35,6.034904013961605,0.0,573
35,35,6.627920227920228,0.0,234
3,36,0.03333333333333335,0.0,138
3,36,0.06666666666666665,0.0,140
3,36,0.09999999999999999,0.0,139
3,36,0.13333333333333333,0.0,138
3,36,0.16666666666666666,0.0,137
3,36,0.2,0.0,136
3,36,0.23333333333333336,0.0,135
3,36,0.26666666666666655,0.0,134
3,36,0.30000000000000004,0.0,133
3,36,0.33333333333333337,0.0,132
3,36,0.36666666666666664,0.0,131
3,36,0.4166023166023166,0.0,259
3,36,0.4666666666666667,0.0,128
3,36,0.5166007905138339,0.0,253
3,36,0.5666666666666663,0.0,125
3,36,0.6165991902834008,0.0,247
3,36,0.6832647462277093,0.0,243
3,36,0.7499302649930265,0.0,239
3,36,0.8331433998100667,0.0,351
3,36,0.9331384015594544,0.0,342
3,36,1.033133133133133,0.0,333
3,36,1.1331275720164609,0.0,324
3,36,1.2496012759170654,0.0,418
3,36,1.3829187396351577,0.0,402
3,36,1.532638888888889,0.0,480
3,36,1.6992673992673994,0.0,455
3,36,1.8658914728682168,0.0,430
3,36,2.0491083676268858,0.0,486
3,36,2.2648888888888887,0.0,525
3,36,2.498039215686275,0.0,476
3,36,2.763608562691131,0.0,545
3,36,3.0623931623931626,0.0,468
3,36,3.376862745098039,0.0,425
3,36,3.722916666666667,0.0,352
3,36,4.097289972899729,0.0,246
3,36,4.477777777777778,0.0,105
20,37,0.03333333333333334,0.0,1214
20,37,0.06666666666666668,0.0,1220
20,37,0.1,0.0,1214
20,37,0.13333333333333333,0.0,1208
20,37,0.16666666666666669,0.0,1202
20,37,0.19999999999999998,0.0,1196
20,37,0.23333333333333334,0.0,1190
20,37,0.26666666666666666,0.0,1184
20,37,0.3,0.0,1178
20,37,0.3333333333333333,0.0,1172
20,37,0.36666666666666664,0.0,1166
20,37,0.4,0.0,1160
20,37,0.4333333333333334,0.0,1154
20,37,0.4832896652110626,0.0,2290
20,37,0.5499558693733452,0.0,2266
20,37,0.6166220636336605,0.0,2242
20,37,0.6832882476705741,0.0,2218
20,37,0.7499544211485871,0.0,2194
20,37,0.8331894336519685,0.0,3243
20,37,0.9331865828092245,0.0,3180
20,37,1.033183616725484,0.0,3117
20,37,1.1497125020535566,0.0,4058
20,37,1.283037675282987,0.0,3946
20,37,1.4163623717614329,0.0,3834
20,37,1.56616325062927,0.0,4635
20,37,1.7492340398924529,0.0,5331
20,37,1.949196035965085,0.0,5079
20,37,2.1491540639458604,0.0,4827
20,37,2.3814716312056734,0.0,6016
20,37,2.6479651162790696,0.0,5504
20,37,2.9464036369540514,0.0,6159
20,37,3.2786591123701605,0.0,5295
20,37,3.644668158090977,0.0,5364
20,37,4.059139784946237,0.0,4836
20,37,4.505498281786942,0.0,4074
20,37,4.995522388059702,0.0,3216
20,37,5.522602739726029,0.0,1752
20,37,6.0777777777777775,0.0,630
36,38,0.03333333333333333,0.0,11
36,38,0.06666666666666665,0.0,12
36,38,0.1,0.0,11
36,38,0.1333333333333333,0.0,11
36,38,0.16666666666666663,0.0,9
36,38,0.20000000000000004,0.0,9
36,38,0.23333333333333334,0.0,8
36,38,0.2666666666666666,0.0,7
36,38,0.3,0.0,6
36,38,0.3333333333333333,0.0,5
36,38,0.36666666666666664,0.0,5
36,38,0.4000000000000001,0.0,3
36,38,0.43333333333333335,0.0,3
36,38,0.4666666666666667,0.0,2
36,38,0.5,0.0,2
36,38,0.5666666666666667,0.0,1
37,39,0.03333333333333335,0.0,259
37,39,0.06666666666666668,0.0,258
37,39,0.1,0.0,255
37,39,0.13333333333333333,0.0,254
37,39,0.16666666666666666,0.0,253
37,39,0.19999999999999998,0.0,253
37,39,0.2333333333333333,0.0,252
37,39,0.26666666666666666,0.0,249
37,39,0.30000000000000004,0.0,249
37,39,0.33333333333333337,0.0,247
37,39,0.3832993890020367,0.0,491
37,39,0.4333333333333334,0.0,245
37,39,0.48323066392881586,0.0,487
37,39,0.5333333333333332,0.0,241
37,39,0.6000461680517082,0.0,722
37,39,0.6833333333333332,0.0,482
37,39,0.75003465003465,0.0,481
37,39,0.8332399626517274,0.0,714
37,39,0.9331918906176332,0.0,707
37,39,1.0499641577060932,0.0,930
37,39,1.1830780452224652,0.0,914
37,39,1.3332143919119834,0.0,1121
37,39,1.4998488969477184,0.0,1103
37,39,1.6662949194547707,0.0,1076
37,39,1.866031746031746,0.0,1470
37,39,2.099674569967457,0.0,1434
37,39,2.3487552742616034,0.0,1580
37,39,2.615772034459907,0.0,1509
37,39,2.91602634467618,0.0,1822
37,39,3.2814194577352476,0.0,2090
37,39,3.68075021312873,0.0,1955
37,39,4.112875536480687,0.0,2097
37,39,4.611487322201608,0.0,2156
37,39,5.159990059642147,0.0,2012
37,39,5.77250499001996,0.0,2004
37,39,6.469590643274854,0.0,1767
37,39,7.225392552714221,0.0,1486
37,39,8.068098350451292,0.0,1071
37,39,8.95736434108527,0.0,430
38,40,0.03333333333333335,0.0,112
38,40,0.06666666666666667,0.0,115
38,40,0.10000000000000002,0.0,114
38,40,0.13333333333333333,0.0,112
38,40,0.16666666666666669,0.0,111
38,40,0.19999999999999993,0.0,111
38,40,0.23333333333333336,0.0,109
38,40,0.2666666666666666,0.0,109
38,40,0.29999999999999993,0.0,107
38,40,0.3333333333333334,0.0,106
38,40,0.36666666666666675,0.0,107
38,40,0.3999999999999999,0.0,106
38,40,0.45,0.0,210
38,40,0.5,0.0,103
38,40,0.5499178981937602,0.0,203
38,40,0.5999999999999999,0.0,100
38,40,0.6498299319727893,0.0,196
38,40,0.7164930555555555,0.0,192
38,40,0.7998813760379597,0.0,281
38,40,0.8830630630630633,0.0,185
38,40,0.9665450121654503,0.0,274
38,40,1.0665413533834585,0.0,266
38,40,1.182694198623402,0.0,339
38,40,1.3165128205128207,0.0,325
38,40,1.4496815286624205,0.0,314
38,40,1.5991913746630726,0.0,371
38,40,1.765706051873199,0.0,347
38,40,1.93241308793456,0.0,326
38,40,2.132072498029945,0.0,423
38,40,2.365025906735751,0.0,386
38,40,2.598174831892411,0.0,347
38,40,2.861125769569041,0.0,379
38,40,3.1612179487179484,0.0,312
38,40,3.4752525252525253,0.0,264
38,40,3.815566835871404,0.0,197
38,40,4.170075757575757,0.0,88
39,41,0.03333333333333334,0.0,18
39,41,0.06666666666666667,0.0,17
39,41,0.1,0.0,16
39,41,0.1333333333333333,0.0,15
39,41,0.16666666666666666,0.0,14
39,41,0.2,0.0,13
